userID,duration,touchCount,timestamp,clipID,pressure,distance,confidence,acceleration_y_min,acceleration_y_mean,acceleration_y_max,acceleration_euclidean_min,acceleration_euclidean_mean,acceleration_euclidean_max,acceleration_x_min,acceleration_x_mean,acceleration_x_max,velocity_y_min,velocity_y_mean,velocity_y_max,velocity_euclidean_min,velocity_euclidean_mean,velocity_euclidean_max,velocity_x_min,velocity_x_mean,velocity_x_max,coordinates_end_y,coordinates_end_x,coordinates_start_y,coordinates_start_x
pOkYIUo09Ib0dx8YJ6UbQvqqxsr1,59.0,2,2024-03-07 14:19:24+00:00,ACCEDE07316.mp4,0.0117647070437669,0.5419921875,4,0.0020897925176002,0.0020897925176002,0.0020897925176002,0.0020897925176002,0.0020897925176002,0.0020897925176002,0.0,0.0,0.0,0.0564243979752063,0.0564243979752063,0.0564243979752063,0.0564243979752063,0.0564243979752063,0.0564243979752063,0.0,0.0,0.0,1478.9677734375,745.927734375,1478.42578125,745.927734375
wfowfVap8CRc6qGsBJAcJEPcRSR2,74.0,6,2024-02-29 06:50:30+00:00,ACCEDE06471.mp4,0.0313725508749485,3.477453910472846,3,8.52001625496675e-06,0.000502818460697,0.0024594845758243,4.337158044089916e-05,0.0011283375893964,0.0032273698598146,4.335646243656383e-05,0.0009820423840998,0.0032273698598146,0.0270543303340673,0.0054807077744044,0.0270543303340673,0.0400764495134353,0.0515422801807038,0.0645473971962928,0.0400764495134353,0.0499328665435314,0.0645473971962928,1402.148193359375,498.0761413574219,1402.734130859375,494.6484069824219
UQYV87WVYFe9dJ9QKmorAe1wr5a2,986.0,67,2024-03-01 06:54:27+00:00,ACCEDE09190.mp4,0.0352941192686557,122.65775373474062,4,0.0,0.0042576637436268,0.0254857093095779,0.0001755712760819,0.0043699291786339,0.0243713721995666,0.0001755712760819,0.0044582182676058,0.0233530076220631,0.0,0.0364470875212205,0.1881791353225708,0.0,0.2248192656129609,0.7280530983815732,0.0,0.219184529163282,0.7061792016029358,936.3280639648438,638.3494873046875,932.8124389648438,515.7421264648438
pOkYIUo09Ib0dx8YJ6UbQvqqxsr1,502.0,30,2024-03-07 14:09:34+00:00,ACCEDE02294.mp4,0.0196078438311815,59.19751856120336,4,0.0002224221825599,0.0017207343295811,0.0066866379450349,9.309821517850309e-06,0.0021972936768104,0.0100590373238294,1.207870595595416e-05,0.0020821989852443,0.0107143865350414,0.0096496762707829,0.0865920577840558,0.2734569907188415,0.0451466914493143,0.1353768272885772,0.4413287602871042,0.0232320483773946,0.097401686076974,0.3513121902942657,1263.2548828125,640.1953125,1223.689453125,596.162109375
zSL9YKnF8The2CE4m5a5rgbtxZj1,332.0,4,2024-03-08 06:49:21+00:00,ACCEDE05442.mp4,0.0313725508749485,1.9275918925307791,4,0.0009758789092302,0.0027805774783094,0.0073658535256981,0.0010701849265594,0.0030533557488582,0.0080898823200152,0.0004392677219584,0.0021400367841124,0.0059808426303789,0.0234210938215255,0.0352563386162122,0.082347922027111,0.0256844382374257,0.0386959783449912,0.090403496797548,0.010542425327003,0.0159489136810104,0.0373043157160282,1371.679443359375,872.4901733398438,1369.921630859375,873.2811889648438
JqO7IuDSWNbk6mijZWgRsMRRAxx1,2107.0,140,2024-03-01 06:30:40+00:00,ACCEDE09460.mp4,0.0431372560560703,716.1535147145422,4,2.8963142540305853e-05,0.1623188654793118,3.154035409291585,1.3580603850063236e-05,0.0201208044980523,0.1911601595206342,3.622353754260323e-05,0.0131820306592408,0.1004726439714431,0.0020897919312119,0.6569854662233436,4.905784606933594,0.0204362632297259,0.7565565806494452,5.828244238236659,0.0002773950982373,0.3566623995532432,3.146697998046875,762.3046264648438,716.6600341796875,1393.945068359375,379.16009521484375
pOkYIUo09Ib0dx8YJ6UbQvqqxsr1,7900.0,472,2024-03-07 14:14:04+00:00,ACCEDE06811.mp4,0.0313725508749485,425.7864218301508,4,8.628863617880544e-07,0.0315236171679139,0.165502518415451,9.14746803864705e-06,0.0039481199494161,0.0481760772582978,2.8139187230004205e-05,0.0144593555089107,0.1022134072640362,0.0028922713827341,0.445950813730965,2.816745519638061,0.0144554515983406,0.554429179984451,2.952866017826865,0.0001931476290337,0.2402751783752861,1.8081504106521609,1036.16015625,360.966796875,1415.5546875,167.6953125
ywf1GZuFupOvPP0JmlB6CiEjerP2,4146.0,486,2024-03-08 07:37:02+00:00,ACCEDE02445.mp4,0.0431372560560703,195.41124190870357,4,2.86102294921875e-05,0.2247676887505051,1.779681955065046,5.649213652610581e-06,0.0516590471949252,0.1810049214773985,8.457836405508906e-07,0.122851467563195,1.2589797292436873,0.0078735938295722,1.7021271543980567,6.4504899978637695,0.0712695511674621,2.1798758886231893,7.228386893186848,1.5739740774733946e-05,0.9522300474536396,4.73329496383667,1443.749755859375,619.1014404296875,1311.327880859375,475.4003601074219
Qs35Ew1yNWfnfkonMxiWbEXUisO2,189.0,14,2024-02-23 06:56:40+00:00,ACCEDE03048.mp4,0.0450980402529239,4.21073151546435,5,2.2837093565613036e-05,0.0014861013708398,0.0051941995819409,1.87432082816258e-05,0.0018073002482157,0.0066617279800309,5.586366751231253e-06,0.0028999141012303,0.0085173067636787,0.0001155824429588,0.033404156727976,0.0834885910153389,0.0001191805521142,0.0483276317206114,0.0904281398389361,2.9063772672088817e-05,0.0252556236947174,0.0815158560872078,1323.7998046875,591.15234375,1319.80078125,589.833984375
g8mjVZ4eshdeNaWSr6Ifhx9VZPI3,91.0,5,2024-03-06 16:10:40+00:00,ACCEDE07893.mp4,0.0274509824812412,2.41090319665324,4,0.0002596685662865,0.0016419025603681,0.0037108891540103,0.0011062503473112,0.0022563926172892,0.0051774343022158,0.0016700844280421,0.002437186110506,0.0036104193164242,0.0039823111146688,0.0371575909666717,0.0667960047721862,0.0108436476425556,0.0514750618673275,0.0931938174398848,0.0100859254598617,0.0337991281412541,0.0649875476956367,1353.767578125,875.654296875,1351.599609375,874.599609375
nlU9fXuF5Bav237GXyV1jSgMsd42,165.0,16,2024-02-29 08:00:10+00:00,ACCEDE07776.mp4,0.0313725508749485,6.306386272065802,5,2.2456981241703037e-05,0.0012912419295061,0.0060132454252905,5.533442968744868e-05,0.0016597565311195,0.0073807521210716,0.0012942348548676,0.0101975351160674,0.0271723089473588,0.0103528350591659,0.0322174700597922,0.0708116739988327,0.0310192941294433,0.0662441387319124,0.1190521546861675,0.0036833642516285,0.053481265110895,0.0957033038139343,1628.9061279296875,797.6073608398438,1624.2186279296875,801.8261108398438
zSL9YKnF8The2CE4m5a5rgbtxZj1,106.0,2,2024-03-08 06:49:22+00:00,ACCEDE05442.mp4,0.0313725508749485,0.263671875,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.679443359375,871.4354858398438,1371.679443359375,871.1718139648438
URwKx8ZRknYaRTOa6o9FJRf9jxH2,89.0,6,2024-03-08 07:13:41+00:00,ACCEDE04536.mp4,0.0274509824812412,1.171875,5,2.521779893676897e-06,0.0018069933520368,0.0065578417415963,0.000381583960592,0.0028278660739115,0.0081419744992419,0.0019266399505891,0.0034141778006349,0.0052102920715697,4.791381797986105e-05,0.0240108433368732,0.0652840882539749,0.0013141731588416,0.0453111510752576,0.0827339181512607,0.0012807893799617,0.0341032913187518,0.0550667829811573,1770.7030029296875,794.9706420898438,1769.5311279296875,794.9706420898438
UQYV87WVYFe9dJ9QKmorAe1wr5a2,978.0,100,2024-03-01 07:01:05+00:00,ACCEDE01683.mp4,0.0235294140875339,120.13100616612884,5,0.0001382678747177,0.0444939223530968,0.2162902440343584,0.000250311565425,0.0051091187060917,0.0266059501000441,2.1793879568576813e-05,0.0174943848877819,0.084048181772232,0.0133556211367249,0.4774900658647477,1.123777151107788,0.0334417186677455,0.5429871551709547,1.1544556397515868,0.0037903997581452,0.198824793060376,0.5043269395828247,1666.4061279296875,583.2420654296875,1560.3514404296875,526.8163452148438
URwKx8ZRknYaRTOa6o9FJRf9jxH2,146.0,8,2024-03-08 07:10:32+00:00,ACCEDE01188.mp4,0.0352941192686557,5.291716367633333,4,0.0003546534904411,0.0015543735170639,0.0030398350208997,0.000453933451366,0.0016135044992853,0.0031191502180089,0.0003801179118454,0.0011324303861289,0.0018260123001204,0.0469109751284122,0.0267978063119309,0.0620672330260276,0.0565981436428876,0.0389965656527125,0.0629071975631723,0.031665600836277,0.0208829194972557,0.0493023321032524,1718.5545654296875,820.0194702148438,1715.0389404296875,816.0643920898438
go4he9BzAoPb0aHTujttv9jTYeo1,1301.0,79,2024-03-13 11:02:36+00:00,ACCEDE01085.mp4,0.0470588281750679,148.1501672224771,3,1.886086196194541e-07,0.006546233039136,0.0448307394981384,0.0002879111231136,0.0047842792822996,0.0449945501709878,0.0002879110613354,0.0434342389530567,0.2015135586261749,0.0,0.2105190532220149,0.8556588292121887,0.0,0.2853246303931975,1.1752360533953254,0.0,0.1866234417046563,0.8104014992713928,1186.523193359375,671.0447998046875,1078.124755859375,772.0311889648438
yRcGhIgOA1ZvjlfeESeTQVKNa512,438.0,15,2024-03-01 08:03:10+00:00,ACCEDE01313.mp4,0.0274509824812412,1.9275918925307791,3,0.000577198607581,0.0027517545561391,0.0133731570094823,0.0006057960565705,0.0026277683322869,0.0077955165505613,0.0027131173863179,0.0036263394976895,0.0119594987481832,0.0318537205457687,0.0243354320077092,0.0804759263992309,0.0324872765032879,0.0391070145547686,0.0824716851798838,0.0063846395350992,0.0221494862344115,0.0636907294392585,1086.913818359375,540.7909545898438,1085.156005859375,541.5819702148438
zSL9YKnF8The2CE4m5a5rgbtxZj1,10080.0,447,2024-03-08 06:57:51+00:00,ACCEDE00729.mp4,0.0666666701436042,102.03265015370177,4,2.7698915801011025e-07,0.0055341458118256,0.0550757218152284,1.900715510120665e-05,0.0010056573845497,0.0133551474062745,0.0003356391209222,0.0058432777193055,0.1013732627034187,6.9247289502527565e-06,0.035459465353814,0.2220405638217926,0.0210787729872521,0.0806607162158855,0.4624171794566558,0.0026741095352917,0.0664505124134964,0.4075032472610473,1359.960693359375,896.4843139648438,1389.843505859375,798.9257202148438
ywf1GZuFupOvPP0JmlB6CiEjerP2,9722.0,1165,2024-03-08 07:31:11+00:00,ACCEDE01985.mp4,0.039215687662363,292.3902070419624,4,2.005034340462381e-06,0.0736705556063001,0.8324163981846401,1.5538683977342482e-05,0.033770986135161,0.2090539876453848,0.0002744160592556,0.2106968448424996,1.7506946155003138,2.8070480766473335e-05,0.5667106148370782,3.184342622756958,0.0498644242310139,1.8355046305519096,6.810215362612792,0.0006924067856743,1.647005056560418,6.245125770568848,1318.359130859375,600.3807373046875,1199.999755859375,333.0175170898437
ywf1GZuFupOvPP0JmlB6CiEjerP2,165.0,20,2024-03-08 07:32:29+00:00,ACCEDE02126.mp4,0.039215687662363,73.99766619327113,2,2.2125830965753843e-06,0.0077965669833424,0.0204001430954251,0.0005239406902294,0.0070270140554916,0.0206157499596717,0.0057178270071744,0.0202040439504055,0.0477662663906812,4.20390788349323e-05,0.467866440015266,0.9891327023506165,0.073252516122673,0.4832049221362073,0.9903019367463812,0.0236155092716217,0.0813593196829682,0.1837358176708221,1225.195068359375,466.4355163574219,1151.952880859375,476.9823913574219
go4he9BzAoPb0aHTujttv9jTYeo1,204.0,24,2024-03-13 10:59:40+00:00,ACCEDE01304.mp4,0.0470588281750679,548.9293155661712,3,0.0076111676171422,0.4639921764919651,1.266196846961975,0.0012433277751934,0.0614816941921107,0.3358797230983441,0.0025625910077776,0.0543728441276682,0.2835049629211426,0.0864318758249282,1.8044422981531725,3.7175891399383545,0.1009253451403246,3.296258605667165,7.375623958117151,0.0053631253540515,2.684891940135023,6.476644039154053,1061.7186279296875,974.2675170898438,1362.304443359375,514.9511108398438
ndjYlLcA5Fe347xJ9qKOx4DY4Bm2,121.0,7,2024-03-10 14:07:30+00:00,ACCEDE06794.mp4,0.0549019649624824,3.168941550700772,3,6.305140448689815e-07,0.00147380293361,0.0041020396439468,0.0004275695038186,0.0031175628812066,0.0114601915336481,0.0002782500403768,0.0037219582831971,0.0153731058041254,0.0196703113615512,0.0245614502564421,0.0500643625855445,0.0372556006373134,0.0497152199509622,0.1037275036323623,0.01528609264642,0.0401790069105724,0.0941042751073837,1390.429443359375,187.47067260742188,1388.671630859375,184.83395385742188
yRcGhIgOA1ZvjlfeESeTQVKNa512,8402.0,555,2024-03-01 08:18:27+00:00,ACCEDE01668.mp4,0.0431372560560703,112.73312780126297,5,3.269431285194254e-06,0.0080337064476684,0.0930274937834058,6.588794598450157e-07,0.0012620452361875,0.0129227516776554,2.946598522383597e-07,0.0100557042278831,0.085130900144577,2.288601899635978e-05,0.0714199557932095,0.3550909459590912,0.0320761054754257,0.1161531331895396,0.5572188853979056,0.0320761054754257,0.0818952797199477,0.4431269764900207,1123.241943359375,620.1561279296875,1102.148193359375,509.4140319824219
Qs35Ew1yNWfnfkonMxiWbEXUisO2,807.0,36,2024-02-23 06:54:46+00:00,ACCEDE01943.mp4,0.0313725508749485,12.931874254516208,5,0.0,0.0022098790134022,0.0086870603263378,0.0,0.0017345238509642,0.0103296111770461,0.0,0.007405983166809,0.023761355318129,0.0,0.017832047194575,0.0694964826107025,0.0,0.0441390161173477,0.1033741453260285,0.0,0.0361971187197403,0.1028891503810882,1430.630859375,585.615234375,1424.91796875,597.216796875
nlU9fXuF5Bav237GXyV1jSgMsd42,123.0,10,2024-02-29 08:03:50+00:00,ACCEDE00874.mp4,0.0352941192686557,4.910089824655109,5,0.0006612899402777,0.0053484731658408,0.0104163600131869,9.379299611112989e-05,0.0026536957022835,0.0077776618979815,0.0011900785482592,0.017232655098118,0.0306946877390146,0.0062730801291763,0.0257151488525172,0.04575115442276,0.044349478359331,0.090691079860737,0.1292270818013562,0.0416980050504207,0.0863342388636536,0.1255029141902923,1746.6795654296875,620.9471435546875,1750.1951904296875,624.3748779296875
UQYV87WVYFe9dJ9QKmorAe1wr5a2,7912.0,847,2024-03-01 06:59:13+00:00,ACCEDE08093.mp4,0.0431372560560703,895.4289495422508,5,1.8510553571912976e-06,0.0476586779942335,0.7538037981305804,3.306734178222724e-07,0.0048620720164916,0.0638014715976528,2.086162567138672e-07,0.0041706462238105,0.0428853444755077,0.0035038508940488,0.2945435576055186,2.6525044441223145,0.0066633285281702,0.3236797262506858,2.85127356114626,0.000184209406143,0.1124871528805179,1.0810075998306274,631.0545654296875,875.6542358398438,1242.773193359375,221.7480316162109
