duration,touchCount,pressure,distance,acceleration_y_min,acceleration_y_mean,acceleration_y_max,acceleration_euclidean_min,acceleration_euclidean_mean,acceleration_euclidean_max,acceleration_x_min,acceleration_x_mean,acceleration_x_max,velocity_y_min,velocity_y_mean,velocity_y_max,velocity_euclidean_min,velocity_euclidean_mean,velocity_euclidean_max,velocity_x_min,velocity_x_mean,velocity_x_max,coordinates_end_y,coordinates_end_x,coordinates_start_y,coordinates_start_x,coordinates_difference_x_abs,coordinates_difference_y_abs,valenceValue,arousalValue
134.0,9,0.0196078438311815,41.45741956831147,0.0002194366910878,0.0082912314606476,0.027405510930454,0.0003946407029621,0.0096397200637838,0.0310449433727635,0.000614582767917,0.0051791208823107,0.0156632451450123,0.0477790869772434,0.3063499806448817,0.9258680939674376,0.0490430406220093,0.385448557982227,1.1235764998914777,0.0017235506093129,0.2259272712253732,0.6365472674369812,1204.9544774380624,747.3920869059871,1170.0614191784073,725.0047663304621,22.387320575524996,34.89305825965516,2.429868884,1.716383748
9049.0,847,0.039215687662363,703.8327173359964,5.444846919999691e-07,0.0057862088973494,0.2383155397006443,1.494392102420472e-06,0.0009980511560953,0.0811920497070107,9.685754776000977e-08,0.000874173128671,0.0512586219443215,0.0001079188950825,0.0454417348416092,1.0232908725738523,0.0193595108727437,0.118200218502145,1.3315251573865423,0.0168984774500131,0.100390854864062,0.8519595265388489,903.1464939375363,937.0692185705981,885.1054866852832,233.4677574792379,703.6014610913602,18.041007252253166,1.438073125,1.955532253
144.0,3,0.0352941192686557,1.199004326689846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.9314371159921,338.5159113150792,1329.0248349462986,338.0238822914413,0.4920290236379401,1.0933978303064578,2.073335091,1.576200181
183.0,15,0.0372549034655094,5.870652931988486,0.0001032105088233,0.0019550321381649,0.0063651663561662,9.816815973696472e-05,0.001621920079144,0.0063651663561662,4.840393861134847e-05,0.0007713263270682,0.0021263670641928,0.0013977824710309,0.0597231968505574,0.1247005611658096,0.0094520345021671,0.0661762350870343,0.1247005611658096,0.00101220945362,0.0161014585173688,0.0409043841063976,1228.2192497724084,521.7967795680048,1222.8889353496643,519.3366344498152,2.4601451181896437,5.330314422744095,1.359760808,1.838902604
8591.0,421,0.0274509824812412,300.31592644869596,0.0,0.0085365334445142,0.1987442001700401,1.6443285616982652e-06,0.0021133221811706,0.0341429943717154,1.646578311920166e-06,0.0071567642846026,0.0531773921102285,0.0,0.1457222846877574,1.63685941696167,0.0927373841404914,0.2206082601117687,2.2374610319787327,0.0927373841404914,0.1416095461507904,1.5254255533218384,1291.9342748389422,537.04967930078,1168.0386331923403,263.48154215810143,273.56813714267855,123.89564164660192,2.293446995,1.498795479
10973.0,731,0.0431372560560703,61.651034958112916,2.770780520222615e-07,0.0056555666723286,0.185184291430882,0.0004231675503781,0.0009036374547974,0.0181206774248829,2.2985041141510013e-08,0.0076341602794037,0.0969940764563424,6.926951300556539e-06,0.0395711724737843,0.6821300983428955,0.0105791887594536,0.081503210670951,0.6821839969283701,0.0105791864916682,0.0598990640137519,0.3396875560283661,1550.438009478966,493.5050537610212,1579.9597508972406,439.38188963475284,54.123164126268364,29.521741418274587,1.95674238,1.317918419
358.0,30,0.0411764718592166,5.275148796485879,1.382556446414027e-06,0.0074474149258894,0.0365393850952386,0.0013961221525912,0.0020498126390498,0.0082118167391853,0.0013961107470095,0.0010028613101578,0.0034345397725701,0.0,0.0544077228438129,0.1472270637750625,0.0223379544414597,0.0704830409457636,0.1472639215515472,0.0223377719521522,0.0274692427413763,0.0768112912774086,1254.8708218861286,474.31597878694635,1253.8047590015797,469.1496740387483,5.166304748198058,1.0660628845489555,1.359760808,1.838902604
213.0,14,0.039215687662363,5.04031495300904,2.14584779314464e-06,0.0093443622894808,0.0631172033026814,0.0001540804321654,0.0048167314752375,0.0296024250700092,0.0002278176695108,0.0044919077067571,0.0152229778468608,0.0140397306531667,0.029730440653321,0.1402741372585296,0.0781257765967838,0.0522144044280819,0.1538233029801968,0.0320552587509155,0.0315081118068729,0.0983012840151786,1184.1496224306916,668.667329228314,1183.0562246003851,663.7470389919348,4.920290236379174,1.0933978303064578,1.746845519,2.032323649
12868.0,1062,0.0705882385373115,279.2802387863959,1.9747763872146606e-05,0.0074993924763155,0.0500174555927515,6.840052059649271e-06,0.0006413823752506,0.0130173740343471,5.568067232767741e-06,0.0068786301590116,0.0616169180721044,0.0051785986870527,0.0467335145108092,0.3144644200801849,0.019043978476456,0.092308687638888,0.349923777391612,0.0028159148059785,0.0713745356986385,0.2664534449577331,1338.3187165039037,776.913771376458,1606.201298824596,697.9430561347697,78.97071524168837,267.88258232069234,2.348589418,1.762407726
65.0,8,0.0313725508749485,28.189526447854995,0.0036181181669235,0.1063232639783364,0.4085931628942489,0.0008297963951011,0.0325362764967234,0.1704115180643384,0.0016280999407172,0.0183864371194303,0.0828016549348831,0.0723623633384704,0.3969765858990805,1.131908655166626,0.0793510894362149,0.4082850537555341,1.1844161259415902,0.0165944900363683,0.0816890890044825,0.3487468361854553,1482.1006450848117,652.9224004719008,1509.4355908424734,646.03399414097,6.88840633093082,27.33494575766167,1.427129731,2.063160078
